tx_sign,base_call,in_wsprnet,in_wsprdaemon,source_class,quality_tier,modal_grid,grid_precision,lat,lon,hemisphere,abs_lat,cgm_lat,abs_cgm_lat,n_days_active,n_spots_wsprnet
VK6JSW,VK6JSW,True,True,both,A,OF78wb,6.0,-31.9375,115.875,S,31.9375,-43.025,43.025,16,1316
VK6KBY,VK6KBY,True,True,both,A,OF76to,6.0,-33.3958,115.625,S,33.3958,-44.697,44.697,23,24640
VK6KCH/W,VK6KCH,True,False,wsprnet_only,A,OF77ww,6.0,-32.0625,115.875,S,32.0625,-43.168,43.168,190,17367
VK6KED,VK6KED,True,True,both,A,OF77vw,6.0,-32.0625,115.7917,S,32.0625,-43.169,43.169,337,103786
VK6KLI,VK6KLI,True,True,both,B,OF77xw,6.0,-32.0625,115.9583,S,32.0625,-43.166,43.166,359,517458
VK6KR,VK6KR,True,True,both,B,OF78,4.0,-31.5,115.0,S,31.5,-42.544,42.544,26,30387
VK6KT,VK6KT,True,True,both,A,OF77xw,6.0,-32.0625,115.9583,S,32.0625,-43.166,43.166,11,5830
VK6LD,VK6LD,True,True,both,B,OF84vx,6.0,-35.0208,117.7917,S,35.0208,-46.505,46.505,19,7971
VK6LX,VK6LX,True,True,both,B,OF88cc,6.0,-31.8958,116.2083,S,31.8958,-42.969,42.969,101,10076
VK6MJM,VK6MJM,True,True,both,A,OF85br,6.0,-34.2708,116.125,S,34.2708,-45.686,45.686,376,22486
VK6MTF,VK6MTF,True,True,both,B,OF76,4.0,-33.5,115.0,S,33.5,-44.83,44.83,3,1018
VK6MX,VK6MX,True,True,both,B,OF77wx,6.0,-32.0208,115.875,S,32.0208,-43.12,43.12,9,349
VK6NAT,VK6NAT,True,True,both,B,OF78vf,6.0,-31.7708,115.7917,S,31.7708,-42.836,42.836,4,64
VK6NI,VK6NI,True,True,both,A,OF85pa,6.0,-34.9792,117.2917,S,34.9792,-46.469,46.469,26,4705
VK6NJP,VK6NJP,True,True,both,A,OF88ai,6.0,-31.6458,116.0417,S,31.6458,-42.687,42.687,51,118197
VK6OP,VK6OP,True,True,both,B,OF88ac,6.0,-31.8958,116.0417,S,31.8958,-42.973,42.973,25,14409
VK6PII,VK6PII,True,True,both,B,OF88,4.0,-31.5,117.0,S,31.5,-42.499,42.499,5,326
VK6PK,VK6PK,True,True,both,A,OF88ee,6.0,-31.8125,116.375,S,31.8125,-42.87,42.87,368,565191
VK6POP,VK6POP,True,True,both,B,OF84wx,6.0,-35.0208,117.875,S,35.0208,-46.503,46.503,8,412
VK6PZT,VK6PZT,True,True,both,B,OF76to,6.0,-33.3958,115.625,S,33.3958,-44.697,44.697,6,724
VK6RO,VK6RO,True,True,both,B,OF77xx,6.0,-32.0208,115.9583,S,32.0208,-43.118,43.118,5,368
VK6RWS,VK6RWS,True,True,both,A,OF77ww,6.0,-32.0625,115.875,S,32.0625,-43.168,43.168,311,16815
VK6ST,VK6ST,True,True,both,B,OF77vx,6.0,-32.0208,115.7917,S,32.0208,-43.122,43.122,6,515
VK6TQ,VK6TQ,True,True,both,A,OF76of,6.0,-33.7708,115.2083,S,33.7708,-45.135,45.135,181,24360
VK6TTM,VK6TTM,True,True,both,B,OF76tp,6.0,-33.3542,115.625,S,33.3542,-44.65,44.65,5,761
VK6TU,VK6TU,True,True,both,B,OF87ax,6.0,-32.0208,116.0417,S,32.0208,-43.116,43.116,64,5316
VK6TX,VK6TX,True,True,both,A,QG64kq,6.0,-25.3125,152.875,S,25.3125,-33.896,33.896,12,988
VK6TY,VK6TY,True,True,both,A,OF78wa,6.0,-31.9792,115.875,S,31.9792,-43.072,43.072,19,1881
VK6XM,VK6XM,True,True,both,B,OF77ww,6.0,-32.0625,115.875,S,32.0625,-43.168,43.168,7,239
VK6XT/N,VK6XT,True,True,both,A,OF88ji,6.0,-31.6458,116.7917,S,31.6458,-42.671,42.671,14,11678
VK6XT/R,VK6XT,True,True,both,A,OF88ji,6.0,-31.6458,116.7917,S,31.6458,-42.671,42.671,23,9100
VK6YSF,VK6YSF,True,True,both,B,OF88ii,6.0,-31.6458,116.7083,S,31.6458,-42.672,42.672,7,2874
VK6ZE,VK6ZE,True,True,both,B,OF76sl,6.0,-33.5208,115.5417,S,33.5208,-44.842,44.842,35,850
VK7AAE,VK7AAE,True,True,both,B,QE37pa,6.0,-42.9792,147.2917,S,42.9792,-53.5,53.5,8,27979
VK7ACE,VK7ACE,True,True,both,A,QE38nl,6.0,-41.5208,147.125,S,41.5208,-51.94,51.94,29,27822
VK7AJP,VK7AJP,True,True,both,B,QE38nm,6.0,-41.4792,147.125,S,41.4792,-51.895,51.895,8,2499
VK7AM,VK7AM,True,True,both,A,QE36nr,6.0,-43.2708,147.125,S,43.2708,-53.836,53.836,53,76930
VK7CB,VK7CB,True,True,both,B,QE36sx,6.0,-43.0208,147.5417,S,43.0208,-53.514,53.514,8,1357
VK7CMV,VK7CMV,True,True,both,B,QE29od,6.0,-40.8542,145.2083,S,40.8542,-51.436,51.436,78,57433
VK7DAN,VK7DAN,True,True,both,B,QE38bp,6.0,-41.3542,146.125,S,41.3542,-51.877,51.877,5,96
VK7DBX,VK7DBX,True,True,both,B,QE37pd,6.0,-42.8542,147.2917,S,42.8542,-53.364,53.364,3,326
VK7DC,VK7DC,True,True,both,B,QE28ww,6.0,-41.0625,145.875,S,41.0625,-51.588,51.588,394,154753
VK7DD,VK7DD,True,True,both,B,QE38il,6.0,-41.5208,146.7083,S,41.5208,-51.99,51.99,241,120457
VK7DIK,VK7DIK,True,True,both,A,QE38cu,6.0,-41.1458,146.2083,S,41.1458,-51.641,51.641,291,172592
VK7DRE,VK7DRE,True,True,both,A,QE38av,6.0,-41.1042,146.0417,S,41.1042,-51.615,51.615,28,7179
VK7DW,VK7DW,True,False,wsprnet_only,A,QE38no,6.0,-41.3958,147.125,S,41.3958,-51.805,51.805,25,1773
VK7DZ,VK7DZ,True,True,both,A,QE38no,6.0,-41.3958,147.125,S,41.3958,-51.805,51.805,129,86362
VK7EA,VK7EA,True,True,both,B,QE37ph,6.0,-42.6875,147.2917,S,42.6875,-53.184,53.184,20,5797
VK7ED,VK7ED,True,True,both,B,QE37rg,6.0,-42.7292,147.4583,S,42.7292,-53.208,53.208,13,13243
VK7EKA,VK7EKA,True,True,both,A,QE38kv,6.0,-41.1042,146.875,S,41.1042,-51.519,51.519,123,112509
VK7GP,VK7GP,True,True,both,A,QE36px,6.0,-43.0208,147.2917,S,43.0208,-53.545,53.545,16,6316
VK7GS,VK7GS,True,True,both,B,QE38dn,6.0,-41.4375,146.2917,S,41.4375,-51.948,51.948,15,677
VK7HH,VK7HH,True,True,both,B,QE37pc,6.0,-42.8958,147.2917,S,42.8958,-53.409,53.409,5,439
VK7HSE,VK7HSE,True,True,both,A,QE37pa,6.0,-42.9792,147.2917,S,42.9792,-53.5,53.5,13,5370
VK7IG,VK7IG,True,True,both,B,QE38,4.0,-41.5,147.0,S,41.5,-51.933,51.933,388,365989
VK7IT,VK7IT,True,True,both,B,QE38on,6.0,-41.4375,147.2083,S,41.4375,-51.84,51.84,16,1065
VK7JB,VK7JB,True,True,both,A,QE37ob,6.0,-42.9375,147.2083,S,42.9375,-53.465,53.465,22,21342
VK7JJ,VK7JJ,True,True,both,A,QE38lr,6.0,-41.2708,146.9583,S,41.2708,-51.689,51.689,234,3249125
VK7KK,VK7KK,True,True,both,B,QE37rd,6.0,-42.8542,147.4583,S,42.8542,-53.344,53.344,3,505
VK7KPC,VK7KPC,True,True,both,A,PF94hk,6.0,-35.5625,138.625,S,35.5625,-46.245,46.245,17,3455
VK7PD,VK7PD,True,True,both,A,QE38nn,6.0,-41.4375,147.125,S,41.4375,-51.85,51.85,362,18750
VK7PEP,VK7PEP,True,True,both,B,QE37pf,6.0,-42.7708,147.2917,S,42.7708,-53.274,53.274,5,1267
VK7PLT,VK7PLT,True,True,both,A,QE37qd,6.0,-42.8542,147.375,S,42.8542,-53.354,53.354,37,6504
VK7SSE,VK7SSE,True,True,both,B,QE37,4.0,-42.5,147.0,S,42.5,-53.016,53.016,4,1509
VK7TA,VK7TA,True,True,both,B,QE38es,6.0,-41.2292,146.375,S,41.2292,-51.712,51.712,14,3047
VK7TO,VK7TO,True,True,both,B,QE36px,6.0,-43.0208,147.2917,S,43.0208,-53.545,53.545,3,3203
VK7WRC,VK7WRC,True,True,both,B,QE37pd,6.0,-42.8542,147.2917,S,42.8542,-53.364,53.364,3,1474
VK7ZAB,VK7ZAB,True,True,both,B,QE38on,6.0,-41.4375,147.2083,S,41.4375,-51.84,51.84,395,448214
VK7ZCF,VK7ZCF,True,True,both,B,QE38jv,6.0,-41.1042,146.7917,S,41.1042,-51.528,51.528,5,10872
VK8AB,VK8AB,True,True,both,B,PH57km,6.0,-12.4792,130.875,S,12.4792,-21.124,21.124,3,157
VK8AR,VK8AR,True,False,wsprnet_only,A,PG66wh,6.0,-23.6875,133.875,S,23.6875,-33.393,33.393,99,3581
VK8GW,VK8GW,True,True,both,B,PG66wh,6.0,-23.6875,133.875,S,23.6875,-33.393,33.393,64,29718
VK8JN,VK8JN,True,True,both,B,PH57kp,6.0,-12.3542,130.875,S,12.3542,-20.988,20.988,128,192541
VK8MC,VK8MC,True,True,both,B,PH57kp,6.0,-12.3542,130.875,S,12.3542,-20.988,20.988,9,13083
VK8TH,VK8TH,True,True,both,B,PH57nj,6.0,-12.6042,131.125,S,12.6042,-21.267,21.267,3,155
VK8VTX,VK8VTX,True,True,both,B,PH57ng,6.0,-12.7292,131.125,S,12.7292,-21.403,21.403,6,2893
VK8ZI,VK8ZI,True,True,both,B,QG62nn,6.0,-27.4375,153.125,S,27.4375,-36.129,36.129,65,29780
VK9NT,VK9NT,True,True,both,A,RG30,4.0,-29.5,167.0,S,29.5,-36.283,36.283,351,183577
VO1BIL,VO1BIL,True,True,both,B,GN37fo,6.0,47.6042,-53.5417,N,47.6042,50.829,50.829,8,10310
VO1CBL,VO1CBL,True,True,both,B,GN37fn,6.0,47.5625,-53.5417,N,47.5625,50.782,50.782,8,33678
VO1HP,VO1HP,True,False,wsprnet_only,A,JN17xf,6.0,47.2292,3.9583,N,47.2292,41.794,41.794,15,43
VO1LQ,VO1LQ,True,True,both,B,GN37,4.0,47.5,-53.0,N,47.5,50.57,50.57,9,29718
VO1OK,VO1OK,True,True,both,A,GN18aw,6.0,48.9375,-57.9583,N,48.9375,53.406,53.406,13,22155
VO1SO,VO1SO,True,True,both,B,GN37ae,6.0,47.1875,-53.9583,N,47.1875,50.472,50.472,5,1638
VS2EXT,VS2EXT,True,True,both,A,NF24,4.0,-35.5,85.0,S,35.5,-46.823,46.823,10,11
VU2ATN,VU2ATN,True,True,both,B,ML88mk,6.0,28.4375,77.0417,N,28.4375,23.706,23.706,3,223
VU2ESE,VU2ESE,True,True,both,B,MK97,4.0,17.5,79.0,N,17.5,11.709,11.709,3,99
VU2EXP,VU2EXP,True,True,both,B,ML52jh,6.0,22.3125,70.7917,N,22.3125,17.156,17.156,4,1961
VU2ITI,VU2ITI,True,True,both,A,MK80eb,6.0,10.0625,76.375,N,10.0625,3.759,3.759,395,130615
VU2LBW,VU2LBW,True,True,both,A,MK82tv,6.0,12.8958,77.625,N,12.8958,6.724,6.724,50,90857
VU2SW,VU2SW,True,True,both,B,MK83ta,6.0,13.0208,77.625,N,13.0208,6.859,6.859,3,151
VU2UUU,VU2UUU,True,True,both,B,ML88mj,6.0,28.3958,77.0417,N,28.3958,23.66,23.66,6,5067
VU2XQ,VU2XQ,True,True,both,B,ML88sl,6.0,28.4792,77.5417,N,28.4792,23.741,23.741,18,1034
VU3FGO,VU3FGO,True,True,both,B,MK82su,6.0,12.8542,77.5417,N,12.8542,6.682,6.682,24,7530
VU3FOE,VU3FOE,True,True,both,B,MK68xl,6.0,18.4792,73.9583,N,18.4792,12.907,12.907,14,11828
VU3GAO,VU3GAO,True,True,both,B,ML73,4.0,23.5,75.0,N,23.5,18.367,18.367,4,3748
VU3JFM,VU3JFM,True,True,both,B,MM71sh,6.0,31.3125,75.5417,N,31.3125,26.852,26.852,3,170
VU3UZD,VU3UZD,True,True,both,B,MK82,4.0,12.5,77.0,N,12.5,6.316,6.316,8,156
VY0ERC,VY0ERC,True,True,both,B,EQ79,4.0,79.5,-85.0,N,79.5,86.037,86.037,341,47969
VY1BYD,VY1BYD,True,True,both,B,CP20ks,6.0,60.7708,-135.125,N,60.7708,63.056,63.056,135,20190
VY2KW,VY2KW,True,True,both,B,FN86,4.0,46.5,-63.0,N,46.5,52.022,52.022,7,37157
VY2MI,VY2MI,True,True,both,B,FN86,4.0,46.5,-63.0,N,46.5,52.022,52.022,6,1614
VY2PC,VY2PC,True,True,both,A,FN76tr,6.0,46.7292,-64.375,N,46.7292,52.582,52.582,13,33463
W0ABE,W0ABE,True,True,both,A,DN70jo,6.0,40.6042,-105.2083,N,40.6042,48.548,48.548,23,25876
W0ACT,W0ACT,True,True,both,A,EM48mm,6.0,38.5208,-90.9583,N,38.5208,47.759,47.759,22,231954
W0ADL,W0ADL,True,True,both,B,EN35hc,6.0,45.1042,-93.375,N,45.1042,54.032,54.032,6,1851
W0ANM,W0ANM,True,True,both,B,EN35ee,6.0,45.1875,-93.625,N,45.1875,54.102,54.102,7,3538
W0ARR,W0ARR,True,True,both,B,EN21,4.0,41.5,-95.0,N,41.5,50.471,50.471,4,27872
W0AST,W0AST,True,True,both,B,CN85,4.0,45.5,-123.0,N,45.5,50.284,50.284,3,265
W0ASW,W0ASW,True,True,both,A,EN34iw,6.0,44.9375,-93.2917,N,44.9375,53.875,53.875,150,889830
W0ATI,W0ATI,True,True,both,B,DM78,4.0,38.5,-105.0,N,38.5,46.509,46.509,4,4473
W0BX,W0BX,True,True,both,A,DM58,4.0,38.5,-109.0,N,38.5,45.907,45.907,383,8285297
W0CE,W0CE,True,True,both,B,EN35,4.0,45.5,-93.0,N,45.5,54.428,54.428,3,159
W0CL,W0CL,True,True,both,B,EM28tw,6.0,38.9375,-94.375,N,38.9375,48.026,48.026,11,14934
W0COD,W0COD,True,True,both,B,DM68av,6.0,38.8958,-107.9583,N,38.8958,46.462,46.462,5,4498
W0DCX,W0DCX,True,True,both,B,EM48rp,6.0,38.6458,-90.5417,N,38.6458,47.887,47.887,9,2810
W0DJK,W0DJK,True,True,both,A,EN34gh,6.0,44.3125,-93.4583,N,44.3125,53.266,53.266,18,2878
W0DTM,W0DTM,True,True,both,A,EM48it,6.0,38.8125,-91.2917,N,38.8125,48.032,48.032,12,20981
W0EJO,W0EJO,True,True,both,B,EM48tp,6.0,38.6458,-90.375,N,38.6458,47.89,47.89,5,1468
W0ETH,W0ETH,True,True,both,B,EM38pg,6.0,38.2708,-92.7083,N,38.2708,47.462,47.462,3,1748
W0FMS,W0FMS,True,True,both,A,DM41ow,6.0,31.9375,-110.7917,N,31.9375,39.099,39.099,11,40699
W0FRN,W0FRN,True,True,both,B,EN11xd,6.0,41.1458,-96.0417,N,41.1458,50.061,50.061,5,3592
W0GAR,W0GAR,True,True,both,B,DM42me,6.0,32.1875,-110.9583,N,32.1875,39.32,39.32,5,558
W0GFE,W0GFE,True,True,both,B,EN17lv,6.0,47.8958,-97.0417,N,47.8958,56.514,56.514,81,63713
W0ICH,W0ICH,True,True,both,A,DN70kd,6.0,40.1458,-105.125,N,40.1458,48.11,48.11,312,1356257
W0IOO,W0IOO,True,True,both,A,EN10qu,6.0,40.8542,-96.625,N,40.8542,49.735,49.735,325,76459
W0IR,W0IR,True,True,both,B,EN34jt,6.0,44.8125,-93.2083,N,44.8125,53.758,53.758,3,1552
W0JH,W0JH,True,True,both,B,EN35,4.0,45.5,-93.0,N,45.5,54.428,54.428,3,900
W0JTM,W0JTM,True,True,both,A,EM29rh,6.0,39.3125,-94.5417,N,39.3125,48.38,48.38,16,3610
W0JW,W0JW,True,True,both,B,EN31be,6.0,41.1875,-93.875,N,41.1875,50.23,50.23,5,4133
W0KDE,W0KDE,True,True,both,B,DM79vg,6.0,39.2708,-104.2083,N,39.2708,47.376,47.376,7,23160
W0KHZ,W0KHZ,True,True,both,A,EN43gt,6.0,43.8125,-91.4583,N,43.8125,52.849,52.849,10,3637
W0KI,W0KI,True,True,both,B,DM79om,6.0,39.5208,-104.7917,N,39.5208,47.542,47.542,9,5064
W0LEV,W0LEV,True,True,both,B,DN70jg,6.0,40.2708,-105.2083,N,40.2708,48.221,48.221,28,42079
W0MDN,W0MDN,True,True,both,A,EM19rs,6.0,39.7708,-96.5417,N,39.7708,48.69,48.69,10,73185
W0MWI,W0MWI,True,True,both,B,EM29kd,6.0,39.1458,-95.125,N,39.1458,48.182,48.182,3,1887
W0MXX,W0MXX,True,True,both,A,FN42,4.0,42.5,-71.0,N,42.5,49.721,49.721,12,39217
W0NKA,W0NKA,True,True,both,B,EN35na,6.0,45.0208,-92.875,N,45.0208,53.971,53.971,82,518038
W0NTP,W0NTP,True,True,both,A,EM91ir,6.0,31.7292,-81.2917,N,31.7292,40.908,40.908,11,3460
W0PWE,W0PWE,True,True,both,B,EN31dq,6.0,41.6875,-93.7083,N,41.6875,50.722,50.722,29,28469
W0QIS,W0QIS,True,True,both,B,EM28qv,6.0,38.8958,-94.625,N,38.8958,47.971,47.971,6,10235
W0QL,W0QL,True,True,both,B,DM79ot,6.0,39.8125,-104.7917,N,39.8125,47.829,47.829,315,2833200
W0QL/E,W0QL,True,True,both,A,DM79ot,6.0,39.8125,-104.7917,N,39.8125,47.829,47.829,13,20362
W0QQQ,W0QQQ,True,True,both,B,EM19,4.0,39.5,-97.0,N,39.5,48.39,48.39,3,167
W0RLS,W0RLS,True,True,both,A,EM90,4.0,30.5,-81.0,N,30.5,39.708,39.708,62,797054
W0RSC,W0RSC,True,True,both,B,EM48,4.0,38.5,-91.0,N,38.5,47.738,47.738,5,960
W0RTA,W0RTA,True,True,both,B,DM79kr,6.0,39.7292,-105.125,N,39.7292,47.7,47.7,3,507
W0TBR,W0TBR,True,True,both,A,CN85qn,6.0,45.5625,-122.625,N,45.5625,50.419,50.419,15,42425
W0TG,W0TG,True,True,both,B,EM12jp,6.0,32.6458,-97.2083,N,32.6458,41.677,41.677,8,3852
W0TLP,W0TLP,True,True,both,B,EM48tm,6.0,38.5208,-90.375,N,38.5208,47.77,47.77,11,5139
W0VAL,W0VAL,True,True,both,B,DM79lw,6.0,39.9375,-105.0417,N,39.9375,47.917,47.917,3,1516
W0VCG,W0VCG,True,True,both,B,EM17iu,6.0,37.8542,-97.2917,N,37.8542,46.763,46.763,5,1014
W0VI,W0VI,True,True,both,B,EN35gc,6.0,45.1042,-93.4583,N,45.1042,54.029,54.029,147,105781
W0WCA,W0WCA,True,True,both,A,DM78,4.0,38.5,-105.0,N,38.5,46.509,46.509,13,2301
W0WLY,W0WLY,True,True,both,A,FN02ik,6.0,42.4375,-79.2917,N,42.4375,50.982,50.982,11,89495
W0WSM,W0WSM,True,True,both,A,EN16,4.0,46.5,-97.0,N,46.5,55.172,55.172,231,840398
W0XC,W0XC,True,True,both,B,DM68,4.0,38.5,-107.0,N,38.5,46.218,46.218,39,83951
W0XE,W0XE,True,True,both,A,CN97ar,6.0,47.7292,-121.9583,N,47.7292,52.685,52.685,58,124465
W0XXX,W0XXX,True,True,both,B,EN35kb,6.0,45.0625,-93.125,N,45.0625,54.002,54.002,17,19812
W0YSE,W0YSE,True,True,both,B,DN41ah,6.0,41.3125,-111.9583,N,41.3125,48.195,48.195,269,268269
W0ZC/16,W0ZC,True,True,both,B,EM18ac,6.0,38.1042,-97.9583,N,38.1042,46.948,46.948,3,68
W0ZQ,W0ZQ,True,True,both,B,EN34it,6.0,44.8125,-93.2917,N,44.8125,53.755,53.755,9,11512
W1/AJ8S,AJ8S,True,True,both,A,FN44mf,6.0,44.2292,-70.9583,N,44.2292,51.44,51.44,333,2756015
W1AEC,W1AEC,True,True,both,B,FN41mo,6.0,41.6042,-70.9583,N,41.6042,48.82,48.82,4,8433
W1AMJ,W1AMJ,True,True,both,B,FN31,4.0,41.5,-73.0,N,41.5,49.119,49.119,3,6470
W1AW/6,W1AW,True,True,both,B,CM97as,6.0,37.7708,-121.9583,N,37.7708,42.879,42.879,3,6441
W1BCC,W1BCC,True,True,both,B,FN32sr,6.0,42.7292,-72.4583,N,42.7292,50.233,50.233,6,1928
W1BCL,W1BCL,True,True,both,A,FN42ho,6.0,42.6042,-71.375,N,42.6042,49.9,49.9,259,339517
W1BTB,W1BTB,True,True,both,B,EL19bx,6.0,29.9792,-97.875,N,29.9792,38.985,38.985,3,1466
W1BW,W1BW,True,True,both,A,FN54nh,6.0,44.3125,-68.875,N,44.3125,51.101,51.101,230,2621434
W1CKY,W1CKY,True,True,both,A,FN54ch,6.0,44.3125,-69.7917,N,44.3125,51.291,51.291,39,10051
W1CLM,W1CLM,True,True,both,A,EN50uc,6.0,40.1042,-88.2917,N,40.1042,49.3,49.3,13,207717
W1COL,W1COL,True,True,both,B,CN87pb,6.0,47.0625,-122.7083,N,47.0625,51.881,51.881,16,2633
W1DH,W1DH,True,True,both,A,FN41ir,6.0,41.7292,-71.2917,N,41.7292,49.013,49.013,10,1994
W1DSM,W1DSM,True,True,both,B,CN84,4.0,44.5,-123.0,N,44.5,49.299,49.299,15,1511
W1EMI,W1EMI,True,True,both,B,FN31,4.0,41.5,-73.0,N,41.5,49.119,49.119,3,810
W1EZ,W1EZ,True,True,both,A,FN42ip,6.0,42.6458,-71.2917,N,42.6458,49.925,49.925,10,49994
W1FDR,W1FDR,True,True,both,B,CM97nt,6.0,37.8125,-120.875,N,37.8125,43.125,43.125,13,1299
W1FJC,W1FJC,True,True,both,A,DM79nb,6.0,39.0625,-104.875,N,39.0625,47.08,47.08,11,3506
W1FRA,W1FRA,True,True,both,A,FN43pp,6.0,43.6458,-70.7083,N,43.6458,50.807,50.807,27,21824
W1FVB,W1FVB,True,True,both,A,FN44fl,6.0,44.4792,-71.5417,N,44.4792,51.8,51.8,19,17928
W1GBR,W1GBR,True,True,both,B,FN42kk,6.0,42.4375,-71.125,N,42.4375,49.684,49.684,4,141
W1GLO,W1GLO,True,True,both,B,FN42pp,6.0,42.6458,-70.7083,N,42.6458,49.808,49.808,5,22534
W1HAF,W1HAF,True,True,both,B,FN31wi,6.0,41.3542,-72.125,N,41.3542,48.807,48.807,3,1266
W1HB,W1HB,True,True,both,A,FM18ku,6.0,38.8542,-77.125,N,38.8542,47.227,47.227,15,3604
W1HBR,W1HBR,True,True,both,B,FN31gk,6.0,41.4375,-73.4583,N,41.4375,49.141,49.141,5,25355
W1HD,W1HD,True,True,both,B,DM79jt,6.0,39.8125,-105.2083,N,39.8125,47.771,47.771,7,3951
W1HFB,W1HFB,True,True,both,B,EM95mc,6.0,35.1042,-80.9583,N,35.1042,44.101,44.101,6,311
W1HMM,W1HMM,True,True,both,B,FN43md,6.0,43.1458,-70.9583,N,43.1458,50.357,50.357,9,9635
W1HPC,W1HPC,True,True,both,B,FN43,4.0,43.5,-71.0,N,43.5,50.719,50.719,10,8733
W1IR,W1IR,True,True,both,B,FN34lp,6.0,44.6458,-73.0417,N,44.6458,52.236,52.236,74,301429
W1IZZ,W1IZZ,True,True,both,A,FN41ro,6.0,41.6042,-70.5417,N,41.6042,48.733,48.733,10,30557
W1JBB,W1JBB,True,True,both,B,EM90,4.0,30.5,-81.0,N,30.5,39.708,39.708,4,14250
W1KEB,W1KEB,True,True,both,A,EM48rd,6.0,38.1458,-90.5417,N,38.1458,47.405,47.405,29,6402
W1KRB,W1KRB,True,True,both,B,FN41du,6.0,41.8542,-71.7083,N,41.8542,49.22,49.22,3,3303
W1LTC,W1LTC,True,True,both,B,EM85cv,6.0,35.8958,-83.7917,N,35.8958,45.094,45.094,3,204
W1LYA,W1LYA,True,True,both,B,FN43hr,6.0,43.7292,-71.375,N,43.7292,51.021,51.021,9,8542
W1MDK,W1MDK,True,True,both,A,FN42,4.0,42.5,-71.0,N,42.5,49.721,49.721,28,77960
W1NDS,W1NDS,True,True,both,B,EL88pb,6.0,28.0625,-82.7083,N,28.0625,37.538,37.538,11,9085
W1NET,W1NET,True,True,both,B,FN41lt,6.0,41.8125,-71.0417,N,41.8125,49.044,49.044,9,40418
W1PID,W1PID,True,True,both,B,FN43em,6.0,43.5208,-71.625,N,43.5208,50.862,50.862,101,4995
W1QED,W1QED,True,True,both,A,FN42co,6.0,42.6042,-71.7917,N,42.6042,49.982,49.982,18,14980
W1QG,W1QG,True,True,both,A,CM87xg,6.0,37.2708,-122.0417,N,37.2708,42.371,42.371,324,364292
W1RDC,W1RDC,True,True,both,B,FN42cm,6.0,42.5208,-71.7917,N,42.5208,49.899,49.899,4,562
W1RGA,W1RGA,True,True,both,B,FN33wb,6.0,43.0625,-72.125,N,43.0625,50.501,50.501,4,4406
W1RVL,W1RVL,True,True,both,B,FN42lf,6.0,42.2292,-71.0417,N,42.2292,49.46,49.46,3,764
W1SCD,W1SCD,True,True,both,B,FN32qu,6.0,42.8542,-72.625,N,42.8542,50.388,50.388,8,1625
W1TAG/1,W1TAG,True,True,both,A,FN43sv,6.0,43.8958,-70.4583,N,43.8958,51.008,51.008,18,14369
W1TKO,W1TKO,True,True,both,B,FN42,4.0,42.5,-71.0,N,42.5,49.721,49.721,384,5270370
W1TXT,W1TXT,True,True,both,B,FN31,4.0,41.5,-73.0,N,41.5,49.119,49.119,3,1316
W1UX,W1UX,True,True,both,B,FN53cv,6.0,43.8958,-69.7917,N,43.8958,50.872,50.872,130,1603555
W1VIV,W1VIV,True,True,both,B,FN42gh,6.0,42.3125,-71.4583,N,42.3125,49.626,49.626,3,4247
W1VR,W1VR,True,True,both,A,EL98,4.0,28.5,-81.0,N,28.5,37.807,37.807,70,510157
W1VW,W1VW,True,True,both,A,EL98aw,6.0,28.9375,-81.9583,N,28.9375,38.311,38.311,51,25424
W1XIV,W1XIV,True,True,both,B,FN34jj,6.0,44.3958,-73.2083,N,44.3958,52.018,52.018,3,139
W1XP/4,W1XP,True,True,both,A,FM14di,6.0,34.3542,-77.7083,N,34.3542,42.974,42.974,14,39368
W1XQ,W1XQ,True,True,both,B,EL29eo,6.0,29.6042,-95.625,N,29.6042,38.834,38.834,3,1293
W1YDB,W1YDB,True,True,both,A,FN42,4.0,42.5,-71.0,N,42.5,49.721,49.721,54,478088
W1YSK,W1YSK,True,True,both,B,FN32rq,6.0,42.6875,-72.5417,N,42.6875,50.207,50.207,3,168
W1ZE,W1ZE,True,True,both,B,FN53cu,6.0,43.8542,-69.7917,N,43.8542,50.83,50.83,5,5821
W1ZND,W1ZND,True,True,both,B,FN42,4.0,42.5,-71.0,N,42.5,49.721,49.721,6,18815
W1ZPB,W1ZPB,True,True,both,A,CN85mn,6.0,45.5625,-122.9583,N,45.5625,50.354,50.354,390,2161803
W23TPX,W23TPX,True,False,wsprnet_only,B,JA02,4.0,-87.5,1.0,S,87.5,-72.96,72.96,5,10
W2AAY,W2AAY,True,True,both,B,EM83ds,6.0,33.7708,-83.7083,N,33.7708,43.054,43.054,9,1967
W2ABX,W2ABX,True,True,both,A,EN73,4.0,43.5,-85.0,N,43.5,52.469,52.469,65,771551
W2ACR,W2ACR,True,True,both,B,FN22bg,6.0,42.2708,-75.875,N,42.2708,50.364,50.364,370,110997
W2ACR/V,W2ACR,True,True,both,B,FN22bg,6.0,42.2708,-75.875,N,42.2708,50.364,50.364,5,191
W2ADW,W2ADW,True,True,both,B,CN87kk,6.0,47.4375,-123.125,N,47.4375,52.17,52.17,42,137520
W2ARP,W2ARP,True,True,both,B,FM06,4.0,36.5,-79.0,N,36.5,45.214,45.214,216,858607
W2CST,W2CST,True,True,both,B,EM94pw,6.0,34.9375,-80.7083,N,34.9375,43.915,43.915,6,5352
