rx_sign,site_call,in_wsprnet,in_wsprdaemon,source_class,sw_class,modal_grid,grid_precision,lat,lon,hemisphere,abs_lat,cgm_lat,abs_cgm_lat,quality_tier,n_days_active,n_spots_wsprnet,n_spots_wd,noise_valid_frac
OP7T,OP7T,True,False,wsprnet_only,wsjtx,JO20ax,6.0,50.9792,4.0417,N,50.9792,46.481,46.481,D,1,962.0,,
OP9T,OP9T,True,False,wsprnet_only,wsjtx,JO21be,6.0,51.1875,4.125,N,51.1875,46.736,46.736,D,6,2828.0,,
OP9X,OP9X,True,False,wsprnet_only,unknown,JO10nw,6.0,50.9375,3.125,N,50.9375,46.435,46.435,C,14,36665.0,,
OPENWEBRXNL,OPENWEBRXNL,True,False,wsprnet_only,other,JO22jp,6.0,52.6458,4.7917,N,52.6458,48.502,48.502,A,389,36312.0,,
OR7T,OR7T,True,False,wsprnet_only,wsjtx,JO20ix,6.0,50.9792,4.7083,N,50.9792,46.48,46.48,D,3,193.0,,
OS7P,OS7P,True,False,wsprnet_only,wsjtx,JO21gg,6.0,51.2708,4.5417,N,51.2708,46.836,46.836,D,3,2486.0,,
OT1C,OT1C,True,False,wsprnet_only,other,JO20,4.0,50.5,5.0,N,50.5,45.893,45.893,D,3,547.0,,
OT4E,OT4E,True,False,wsprnet_only,kiwisdr,JO20,4.0,50.5,5.0,N,50.5,45.893,45.893,D,5,18847.0,,
OT4E/A,OT4E,True,False,wsprnet_only,web888,JO20kx,6.0,50.9792,4.875,N,50.9792,46.479,46.479,D,6,3171.0,,
OT5Q,OT5Q,True,False,wsprnet_only,wsjtx,JO20er,6.0,50.7292,4.375,N,50.7292,46.174,46.174,D,2,629.0,,
OT8P,OT8P,True,False,wsprnet_only,other,JO21tb,6.0,51.0625,5.625,N,51.0625,46.581,46.581,D,3,140.0,,
OV3JW,OV3JW,True,False,wsprnet_only,wsjtx,JO55,4.0,55.5,11.0,N,55.5,51.813,51.813,D,3,27.0,,
OY1DZ,OY1DZ,True,False,wsprnet_only,other,IP62oa,6.0,62.0208,-6.7917,N,62.0208,60.031,60.031,D,1,11.0,,
OY1OF,OY1OF,True,False,wsprnet_only,wsjtx,IP62oa,6.0,62.0208,-6.7917,N,62.0208,60.031,60.031,D,2,4.0,,
OY5T,OY5T,True,False,wsprnet_only,wsjtx,IP62,4.0,62.5,-7.0,N,62.5,60.593,60.593,D,4,932.0,,
OY8W,OY8W,True,False,wsprnet_only,other,IP62nd,6.0,62.1458,-6.875,N,62.1458,60.18,60.18,D,2,1440.0,,
OZ/DD1TA,DD1TA,True,False,wsprnet_only,wsjtx,JO54ju,6.0,54.8542,10.7917,N,54.8542,51.07,51.07,D,1,167.0,,
OZ/DF1VB,DF1VB,True,False,wsprnet_only,other,JO54xq,6.0,54.6875,11.9583,N,54.6875,50.876,50.876,D,3,372.0,,
OZ/DF6PA,DF6PA,True,False,wsprnet_only,wsjtx,JO47xo,6.0,57.6042,9.9583,N,57.6042,54.229,54.229,D,3,96.0,,
OZ/DG2ZJ,DG2ZJ,True,False,wsprnet_only,wsjtx,JO46kr,6.0,56.7292,8.875,N,56.7292,53.248,53.248,D,1,72.0,,
OZ/DL1FOB,DL1FOB,True,False,wsprnet_only,wsjtx,JO45,4.0,55.5,9.0,N,55.5,51.829,51.829,D,1,2.0,,
OZ/DL1SX,DL1SX,True,False,wsprnet_only,wsjtx,JO45ek,6.0,55.4375,8.375,N,55.4375,51.764,51.764,D,1,89.0,,
OZ/DM4HB,DM4HB,True,False,wsprnet_only,wsjtx,JO47vj,6.0,57.3958,9.7917,N,57.3958,53.995,53.995,D,1,73.0,,
OZ/DM5HF/P,DM5HF,True,False,wsprnet_only,other,JO43sm,6.0,53.5208,9.5417,N,53.5208,49.52,49.52,D,1,13.0,,
OZ/DO1BCK,DO1BCK,True,False,wsprnet_only,wsjtx,JO46gt,6.0,56.8125,8.5417,N,56.8125,53.349,53.349,D,2,51.0,,
OZ/HAM,OZ,True,False,wsprnet_only,wsjtx,JO65ck,6.0,55.4375,12.2083,N,55.4375,51.736,51.736,D,1,2.0,,
OZ/PA3FUJ,PA3FUJ,True,False,wsprnet_only,wsjtx,JO45dp,6.0,55.6458,8.2917,N,55.6458,52.007,52.007,D,1,2.0,,
OZ/PD0SOT,PD0SOT,True,False,wsprnet_only,wsjtx,JO46fr,6.0,56.7292,8.4583,N,56.7292,53.255,53.255,D,3,161.0,,
OZ/VK6KT,VK6KT,True,False,wsprnet_only,wsjtx,JO65gq,6.0,55.6875,12.5417,N,55.6875,52.021,52.021,D,2,131.0,,
OZ0AP,OZ0AP,True,False,wsprnet_only,wsjtx,JO65eg,6.0,55.2708,12.375,N,55.2708,51.545,51.545,C,11,146.0,,
OZ0FT,OZ0FT,True,False,wsprnet_only,other,JO66ca,6.0,56.0208,12.2083,N,56.0208,52.402,52.402,B,144,15773.0,,
OZ0Q,OZ0Q,True,False,wsprnet_only,wsjtx,JO65ck,6.0,55.4375,12.2083,N,55.4375,51.736,51.736,B,35,1270.0,,
OZ0RF-QTH,OZ0RF,True,False,wsprnet_only,other,JO65fr,6.0,55.7292,12.4583,N,55.7292,52.069,52.069,D,1,1.0,,
OZ1AEF,OZ1AEF,True,False,wsprnet_only,kiwisdr,JO46xb,6.0,56.0625,9.9583,N,56.0625,52.468,52.468,B,102,660.0,,
OZ1ARQ,OZ1ARQ,True,False,wsprnet_only,wsjtx,JO54ws,6.0,54.7708,11.875,N,54.7708,50.972,50.972,D,6,9066.0,,
OZ1AXG,OZ1AXG,True,False,wsprnet_only,wsjtx,JO65fp,6.0,55.6458,12.4583,N,55.6458,51.974,51.974,D,1,47.0,,
OZ1BFM,OZ1BFM,True,False,wsprnet_only,kiwisdr,JO66bb,6.0,56.0625,12.125,N,56.0625,52.45,52.45,A,254,412726.0,,
OZ1BHI,OZ1BHI,True,False,wsprnet_only,wsjtx,JO65eq,6.0,55.6875,12.375,N,55.6875,52.021,52.021,B,46,122357.0,,
OZ1BXM,OZ1BXM,True,False,wsprnet_only,wsjtx,JO46gi,6.0,56.3542,8.5417,N,56.3542,52.822,52.822,C,8,497.0,,
OZ1CJX,OZ1CJX,True,False,wsprnet_only,wsjtx,JO65fq,6.0,55.6875,12.4583,N,55.6875,52.021,52.021,D,1,205.0,,
OZ1DEO,OZ1DEO,True,False,wsprnet_only,unknown,JO65fp,6.0,55.6458,12.4583,N,55.6458,51.974,51.974,A,376,10256.0,,
OZ1EM,OZ1EM,True,False,wsprnet_only,wsjtx,JO45fo,6.0,55.6042,8.4583,N,55.6042,51.956,51.956,C,16,2550.0,,
OZ1FJB,OZ1FJB,True,False,wsprnet_only,wsjtx,JO55si,6.0,55.3542,11.5417,N,55.3542,51.643,51.643,D,3,7069.0,,
OZ1G,OZ1G,True,False,wsprnet_only,wsjtx,JO55vg,6.0,55.2708,11.7917,N,55.2708,51.546,51.546,D,1,48.0,,
OZ1GI,OZ1GI,True,False,wsprnet_only,wsjtx,JO45tn,6.0,55.5625,9.625,N,55.5625,51.896,51.896,C,10,20023.0,,
OZ1HDB,OZ1HDB,True,False,wsprnet_only,wsjtx,JO47xh,6.0,57.3125,9.9583,N,57.3125,53.898,53.898,D,4,401.0,,
OZ1HEN,OZ1HEN,True,False,wsprnet_only,wsjtx,JO46wb,6.0,56.0625,9.875,N,56.0625,52.469,52.469,C,9,779.0,,
OZ1IAG,OZ1IAG,True,False,wsprnet_only,wsjtx,JO46qk,6.0,56.4375,9.375,N,56.4375,52.906,52.906,D,2,42.0,,
OZ1IDG,OZ1IDG,True,False,wsprnet_only,wsjtx,JO65bg,6.0,55.2708,12.125,N,55.2708,51.546,51.546,B,123,275288.0,,
OZ1IPH,OZ1IPH,True,False,wsprnet_only,wsjtx,JO47xi,6.0,57.3542,9.9583,N,57.3542,53.945,53.945,D,2,316.0,,
OZ1JIT,OZ1JIT,True,False,wsprnet_only,wsjtx,JO56,4.0,56.5,11.0,N,56.5,52.958,52.958,C,24,1947.0,,
OZ1KVB,OZ1KVB,True,False,wsprnet_only,kiwisdr,JO44vv,6.0,54.8958,9.7917,N,54.8958,51.123,51.123,B,85,94533.0,,
OZ1LFI,OZ1LFI,True,False,wsprnet_only,wsjtx,JO47xa,6.0,57.0208,9.9583,N,57.0208,53.565,53.565,D,2,1730.0,,
OZ1LNJ,OZ1LNJ,True,False,wsprnet_only,wsjtx,JO65gx,6.0,55.9792,12.5417,N,55.9792,52.353,52.353,C,26,891.0,,
OZ1MAS,OZ1MAS,True,False,wsprnet_only,wsjtx,JP70,4.0,60.5,15.0,N,60.5,57.378,57.378,D,2,18.0,,
OZ1P,OZ1P,True,False,wsprnet_only,web888,JO65hp,6.0,55.6458,12.625,N,55.6458,51.973,51.973,C,23,3788.0,,
OZ1PEO,OZ1PEO,True,False,wsprnet_only,wsjtx,JO65fq,6.0,55.6875,12.4583,N,55.6875,52.021,52.021,B,133,32043.0,,
OZ1PFH,OZ1PFH,True,False,wsprnet_only,wsjtx,JO54tq,6.0,54.6875,11.625,N,54.6875,50.876,50.876,B,60,75442.0,,
OZ1TV,OZ1TV,True,False,wsprnet_only,wsjtx,JO65do,6.0,55.6042,12.2917,N,55.6042,51.927,51.927,B,81,25075.0,,
OZ26JAM,OZ26JAM,True,False,wsprnet_only,wsjtx,JO65do,6.0,55.6042,12.2917,N,55.6042,51.927,51.927,D,1,2.0,,
OZ2BMN,OZ2BMN,True,False,wsprnet_only,wsjtx,JO46hl,6.0,56.4792,8.625,N,56.4792,52.964,52.964,D,1,4.0,,
OZ2JBR,OZ2JBR,True,False,wsprnet_only,wsjtx,JO65di,6.0,55.3542,12.2917,N,55.3542,51.641,51.641,A,395,1296022.0,,
OZ2JFS,OZ2JFS,True,False,wsprnet_only,wsjtx,JO46jj,6.0,56.3958,8.7917,N,56.3958,52.866,52.866,D,1,99.0,,
OZ2JKBR,OZ2JKBR,True,False,wsprnet_only,wsjtx,JO65di,6.0,55.3542,12.2917,N,55.3542,51.641,51.641,C,14,28262.0,,
OZ2KEC,OZ2KEC,True,False,wsprnet_only,other,JO66db,6.0,56.0625,12.2917,N,56.0625,52.449,52.449,D,4,123.0,,
OZ2OU,OZ2OU,True,False,wsprnet_only,wsjtx,JO57,4.0,57.5,11.0,N,57.5,54.095,54.095,C,11,3293.0,,
OZ3JB,OZ3JB,True,False,wsprnet_only,wsjtx,JO46nk,6.0,56.4375,9.125,N,56.4375,52.909,52.909,D,2,24.0,,
OZ3MC,OZ3MC,True,False,wsprnet_only,other,JO46ml,6.0,56.4792,9.0417,N,56.4792,52.958,52.958,D,1,34.0,,
OZ3TEK,OZ3TEK,True,False,wsprnet_only,wsjtx,JO55om,6.0,55.5208,11.2083,N,55.5208,51.836,51.836,D,4,73.0,,
OZ4EA,OZ4EA,True,False,wsprnet_only,wsjtx,JO65gx,6.0,55.9792,12.5417,N,55.9792,52.353,52.353,C,17,6828.0,,
OZ4M/QRP,OZ4M,True,False,wsprnet_only,wsjtx,JO47xa,6.0,57.0208,9.9583,N,57.0208,53.565,53.565,D,1,9.0,,
OZ4ZG,OZ4ZG,True,False,wsprnet_only,wsjtx,JO55qj,6.0,55.3958,11.375,N,55.3958,51.692,51.692,D,3,1396.0,,
OZ5ACI,OZ5ACI,True,False,wsprnet_only,wsjtx,JO66ca,6.0,56.0208,12.2083,N,56.0208,52.402,52.402,B,96,236001.0,,
OZ5ADW,OZ5ADW,True,False,wsprnet_only,wsjtx,JO56cj,6.0,56.3958,10.2083,N,56.3958,52.848,52.848,D,1,15.0,,
OZ5BD,OZ5BD,True,False,wsprnet_only,wsjtx,JO55rk,6.0,55.4375,11.4583,N,55.4375,51.739,51.739,D,1,54.0,,
OZ5FYN/P,OZ5FYN,True,False,wsprnet_only,wsjtx,JO55kg,6.0,55.2708,10.875,N,55.2708,51.55,51.55,D,1,401.0,,
OZ5NM,OZ5NM,True,False,wsprnet_only,unknown,JO55gj,6.0,55.3958,10.5417,N,55.3958,51.696,51.696,D,2,15774.0,,
OZ5OD,OZ5OD,True,False,wsprnet_only,other,JO45up,6.0,55.6458,9.7083,N,55.6458,51.991,51.991,D,6,1210.0,,
OZ5XE,OZ5XE,True,False,wsprnet_only,wsjtx,JO47uf,6.0,57.2292,9.7083,N,57.2292,53.807,53.807,D,3,175.0,,
OZ6EP,OZ6EP,True,False,wsprnet_only,other,JO47te,6.0,57.1875,9.625,N,57.1875,53.76,53.76,D,1,37.0,,
OZ6QG,OZ6QG,True,False,wsprnet_only,wsjtx,JO65es,6.0,55.7708,12.375,N,55.7708,52.117,52.117,C,20,5312.0,,
OZ6QG/1,OZ6QG,True,False,wsprnet_only,wsjtx,JO65es,6.0,55.7708,12.375,N,55.7708,52.117,52.117,C,10,7421.0,,
OZ6W,OZ6W,True,False,wsprnet_only,wsjtx,JO55vg,6.0,55.2708,11.7917,N,55.2708,51.546,51.546,D,5,864.0,,
OZ6YK,OZ6YK,True,False,wsprnet_only,wsjtx,JO46qk,6.0,56.4375,9.375,N,56.4375,52.906,52.906,D,3,116.0,,
OZ7GZ,OZ7GZ,True,False,wsprnet_only,wsjtx,JO45ol,6.0,55.4792,9.2083,N,55.4792,51.803,51.803,C,25,62543.0,,
OZ7HAM,OZ7HAM,True,False,wsprnet_only,wsjtx,JO65ck,6.0,55.4375,12.2083,N,55.4375,51.736,51.736,B,37,2486.0,,
OZ7IT,OZ7IT,True,False,wsprnet_only,wsjtx,JO65df,6.0,55.2292,12.2917,N,55.2292,51.497,51.497,A,395,9786142.0,,
OZ7JAM,OZ7JAM,True,False,wsprnet_only,wsjtx,JO65ck,6.0,55.4375,12.2083,N,55.4375,51.736,51.736,D,1,5.0,,
OZ7LTJ,OZ7LTJ,True,False,wsprnet_only,wsjtx,JO65eg,6.0,55.2708,12.375,N,55.2708,51.545,51.545,D,1,156.0,,
OZ7MGJ,OZ7MGJ,True,False,wsprnet_only,wsjtx,JO56cc,6.0,56.1042,10.2083,N,56.1042,52.513,52.513,C,22,4542.0,,
OZ7NV,OZ7NV,True,False,wsprnet_only,wsjtx,JO44vv,6.0,54.8958,9.7917,N,54.8958,51.123,51.123,D,5,4148.0,,
OZ7UE,OZ7UE,True,False,wsprnet_only,wsjtx,JO44rv,6.0,54.8958,9.4583,N,54.8958,51.125,51.125,D,2,2544.0,,
OZ8QI,OZ8QI,True,False,wsprnet_only,wsjtx,JO55xq,6.0,55.6875,11.9583,N,55.6875,52.023,52.023,D,1,10.0,,
OZ9ACF,OZ9ACF,True,False,wsprnet_only,wsjtx,JO65bi,6.0,55.3542,12.125,N,55.3542,51.641,51.641,A,313,610700.0,,
OZ9AU,OZ9AU,True,False,wsprnet_only,wsjtx,JO65gs,6.0,55.7708,12.5417,N,55.7708,52.116,52.116,D,1,53.0,,
OZ9CQ,OZ9CQ,True,False,wsprnet_only,wsjtx,JO55fk,6.0,55.4375,10.4583,N,55.4375,51.745,51.745,D,1,15.0,,
OZ9JEP,OZ9JEP,True,False,wsprnet_only,wsjtx,JO65an,6.0,55.5625,12.0417,N,55.5625,51.88,51.88,B,197,200913.0,,
OZSWL/P,OZSWL,True,False,wsprnet_only,wsjtx,QG00mx,6.0,-29.0208,141.0417,S,29.0208,-38.924,38.924,D,6,14374.0,,
P29JB,P29JB,True,False,wsprnet_only,wsjtx,QI23gl,6.0,-6.5208,144.5417,S,6.5208,-14.865,14.865,D,3,8589.0,,
P41MTO,P41MTO,True,False,wsprnet_only,wsjtx,FK42,4.0,12.5,-71.0,N,12.5,20.93,20.93,D,2,1780.0,,
P43N,P43N,True,False,wsprnet_only,wsjtx,FK52bk,6.0,12.4375,-69.875,N,12.4375,20.498,20.498,B,38,7620.0,,
PA/DG2EBG,DG2EBG,True,False,wsprnet_only,wsjtx,JO11rm,6.0,51.5208,3.4583,N,51.5208,47.148,47.148,D,1,2.0,,
PA/DH6OBN,DH6OBN,True,False,wsprnet_only,wsjtx,JO23kd,6.0,53.1458,4.875,N,53.1458,49.101,49.101,D,2,271.0,,
PA/DL4OL,DL4OL,True,False,wsprnet_only,wsjtx,JO22iu,6.0,52.8542,4.7083,N,52.8542,48.753,48.753,D,1,39.0,,
PA/DL4QB,DL4QB,True,False,wsprnet_only,wsjtx,JO22ff,6.0,52.2292,4.4583,N,52.2292,48.002,48.002,D,1,5.0,,
PA/GM8NCM,GM8NCM,True,False,wsprnet_only,wsjtx,JO31ai,6.0,51.3542,6.0417,N,51.3542,46.936,46.936,C,14,3403.0,,
PA/SWL32,PA,True,False,wsprnet_only,wsjtx,JO32kh,6.0,52.3125,6.875,N,52.3125,48.09,48.09,D,3,133.0,,
PA0030SWL,PA0030SWL,True,False,wsprnet_only,wsjtx,JO21ct,6.0,51.8125,4.2083,N,51.8125,47.498,47.498,D,1,224.0,,
PA0033SWL,PA0033SWL,True,False,wsprnet_only,wsjtx,JO22sa,6.0,52.0208,5.5417,N,52.0208,47.743,47.743,C,17,47118.0,,
PA0590SWL,PA0590SWL,True,False,wsprnet_only,web888,JO20xv,6.0,50.8958,5.9583,N,50.8958,46.379,46.379,A,341,437849.0,,
PA0A,PA0A,True,False,wsprnet_only,wsjtx,JO33de,6.0,53.1875,6.2917,N,53.1875,49.138,49.138,C,24,9053.0,,
PA0AA,PA0AA,True,False,wsprnet_only,wsjtx,JO20,4.0,50.5,5.0,N,50.5,45.893,45.893,D,1,4.0,,
PA0AER,PA0AER,True,False,wsprnet_only,wsjtx,JO33hh,6.0,53.3125,6.625,N,53.3125,49.284,49.284,D,1,175.0,,
PA0AME,PA0AME,True,False,wsprnet_only,wsjtx,JO21is,6.0,51.7708,4.7083,N,51.7708,47.444,47.444,D,1,178.0,,
PA0APR,PA0APR,True,False,wsprnet_only,wsjtx,JO22lp,6.0,52.6458,4.9583,N,52.6458,48.5,48.5,C,15,8772.0,,
PA0ARR,PA0ARR,True,False,wsprnet_only,wsjtx,JO21du,6.0,51.8542,4.2917,N,51.8542,47.548,47.548,C,10,14427.0,,
PA0ATB,PA0ATB,True,False,wsprnet_only,wsjtx,JO33kh,6.0,53.3125,6.875,N,53.3125,49.283,49.283,C,22,3657.0,,
PA0BFO,PA0BFO,True,False,wsprnet_only,wsjtx,JO21mm,6.0,51.5208,5.0417,N,51.5208,47.139,47.139,C,19,10796.0,,
PA0BRO,PA0BRO,True,False,wsprnet_only,wsjtx,JO33hb,6.0,53.0625,6.625,N,53.0625,48.987,48.987,B,106,108157.0,,
PA0EMS,PA0EMS,True,False,wsprnet_only,wsjtx,JO33li,6.0,53.3542,6.9583,N,53.3542,49.332,49.332,B,148,352475.0,,
PA0FNI,PA0FNI,True,False,wsprnet_only,wsjtx,JO21gx,6.0,51.9792,4.5417,N,51.9792,47.698,47.698,C,16,900.0,,
PA0GAB,PA0GAB,True,False,wsprnet_only,wsjtx,JO33ge,6.0,53.1875,6.5417,N,53.1875,49.136,49.136,D,1,854.0,,
PA0GHH,PA0GHH,True,False,wsprnet_only,wsjtx,JO22lj,6.0,52.3958,4.9583,N,52.3958,48.199,48.199,B,173,204284.0,,
PA0GKR,PA0GKR,True,False,wsprnet_only,wsjtx,JO22dc,6.0,52.1042,4.2917,N,52.1042,47.852,47.852,D,5,362.0,,
PA0HOP,PA0HOP,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,C,7,2557.0,,
PA0IOT,PA0IOT,True,False,wsprnet_only,wsjtx,JO22jf,6.0,52.2292,4.7917,N,52.2292,47.999,47.999,C,23,9146.0,,
PA0IOT/P,PA0IOT,True,False,wsprnet_only,wsjtx,JO21ot,6.0,51.8125,5.2083,N,51.8125,47.493,47.493,D,1,3.0,,
PA0JDF,PA0JDF,True,False,wsprnet_only,wsjtx,JO22,4.0,52.5,5.0,N,52.5,48.324,48.324,D,1,4.0,,
PA0JED,PA0JED,True,False,wsprnet_only,wsjtx,JO32,4.0,52.5,7.0,N,52.5,48.314,48.314,B,75,104183.0,,
PA0JEN,PA0JEN,True,False,wsprnet_only,wsjtx,JO21io,6.0,51.6042,4.7083,N,51.6042,47.242,47.242,D,2,2873.0,,
PA0JHM,PA0JHM,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,C,9,152.0,,
PA0JHS,PA0JHS,True,False,wsprnet_only,wsjtx,JO22kr,6.0,52.7292,4.875,N,52.7292,48.601,48.601,D,1,25.0,,
PA0JJF,PA0JJF,True,False,wsprnet_only,wsjtx,JO22nc,6.0,52.1042,5.125,N,52.1042,47.846,47.846,D,1,13.0,,
PA0JVW,PA0JVW,True,False,wsprnet_only,wsjtx,JO31ad,6.0,51.1458,6.0417,N,51.1458,46.683,46.683,D,1,30.0,,
PA0KJK,PA0KJK,True,False,wsprnet_only,wsjtx,JO22jl,6.0,52.4792,4.7917,N,52.4792,48.301,48.301,D,1,104.0,,
PA0KNW,PA0KNW,True,False,wsprnet_only,wsjtx,JO33md,6.0,53.1458,7.0417,N,53.1458,49.084,49.084,B,46,60798.0,,
PA0KVA,PA0KVA,True,False,wsprnet_only,wsjtx,JO33kc,6.0,53.1042,6.875,N,53.1042,49.035,49.035,C,7,10193.0,,
PA0LCC/QRP,PA0LCC,True,False,wsprnet_only,other,JO11,4.0,51.5,3.0,N,51.5,47.127,47.127,D,1,12.0,,
PA0LKT,PA0LKT,True,False,wsprnet_only,wsjtx,JO22qe,6.0,52.1875,5.375,N,52.1875,47.945,47.945,C,13,3927.0,,
PA0LSB,PA0LSB,True,False,wsprnet_only,other,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,A,220,3295500.0,,
PA0LSB/1,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,5,2099.0,,
PA0LSB/2,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,4,1767.0,,
PA0LSB/3,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,36.0,,
PA0LSB/4,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,2,243.0,,
PA0LSB/5,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,5,975.0,,
PA0LSB/A,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,C,13,14792.0,,
PA0LSB/AL,PA0LSB,True,False,wsprnet_only,other,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,C,7,8624.0,,
PA0LSB/D,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,117.0,,
PA0LSB/E,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,C,17,29934.0,,
PA0LSB/EL,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,3,659.0,,
PA0LSB/H,PA0LSB,True,False,wsprnet_only,other,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,C,16,74938.0,,
PA0LSB/HL,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,125.0,,
PA0LSB/L,PA0LSB,True,False,wsprnet_only,wsjtx,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,D,2,329.0,,
PA0LSB/L1,PA0LSB,True,False,wsprnet_only,wsjtx,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,D,4,810.0,,
PA0LSB/L2,PA0LSB,True,False,wsprnet_only,wsjtx,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,D,4,527.0,,
PA0LSB/M,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,167.0,,
PA0LSB/MB,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,2,29797.0,,
PA0LSB/MBV,PA0LSB,True,False,wsprnet_only,wsjtx,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,D,1,141.0,,
PA0LSB/Q,PA0LSB,True,False,wsprnet_only,wsjtx,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,4.0,,
PA0LSB/S,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,B,80,488505.0,,
PA0LSB/T,PA0LSB,True,False,wsprnet_only,other,JO21lq,6.0,51.6875,4.9583,N,51.6875,47.342,47.342,D,6,22935.0,,
PA0LSB/V,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,B,87,443523.0,,
PA0LSB/V4,PA0LSB,True,False,wsprnet_only,other,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,D,1,4.0,,
PA0LSB/W,PA0LSB,True,False,wsprnet_only,web888,JO21,4.0,51.5,5.0,N,51.5,47.114,47.114,C,7,24189.0,,
PA0MBO,PA0MBO,True,False,wsprnet_only,wsjtx,JO32,4.0,52.5,7.0,N,52.5,48.314,48.314,C,22,25288.0,,
PA0MIK,PA0MIK,True,False,wsprnet_only,wsjtx,JO32mu,6.0,52.8542,7.0417,N,52.8542,48.737,48.737,D,4,8684.0,,
PA0MLC,PA0MLC,True,False,wsprnet_only,wsjtx,JO31aw,6.0,51.9375,6.0417,N,51.9375,47.641,47.641,A,392,1536922.0,,
PA0MLC/P,PA0MLC,True,False,wsprnet_only,wsjtx,JO31aw,6.0,51.9375,6.0417,N,51.9375,47.641,47.641,C,7,8043.0,,
PA0O,PA0O,True,False,wsprnet_only,wsjtx,JO33hg,6.0,53.2708,6.625,N,53.2708,49.235,49.235,A,347,371950.0,,
PA0OCD,PA0OCD,True,False,wsprnet_only,wsjtx,JO22li,6.0,52.3542,4.9583,N,52.3542,48.149,48.149,B,149,6345.0,,
PA0OCD/1,PA0OCD,True,False,wsprnet_only,wsjtx,JO22li,6.0,52.3542,4.9583,N,52.3542,48.149,48.149,A,246,83950.0,,
PA0PJE,PA0PJE,True,False,wsprnet_only,wsjtx,JO22lj,6.0,52.3958,4.9583,N,52.3958,48.199,48.199,C,16,9070.0,,
PA0PVL,PA0PVL,True,False,wsprnet_only,wsjtx,JO22ne,6.0,52.1875,5.125,N,52.1875,47.946,47.946,D,1,29.0,,
PA0RBL,PA0RBL,True,False,wsprnet_only,wsjtx,JO32dm,6.0,52.5208,6.2917,N,52.5208,48.341,48.341,C,8,2223.0,,
PA0RDT,PA0RDT,True,False,wsprnet_only,kiwisdr,JO11tm,6.0,51.5208,3.625,N,51.5208,47.147,47.147,A,384,2280437.0,,
PA0RDY,PA0RDY,True,False,wsprnet_only,wsjtx,JO22kj,6.0,52.3958,4.875,N,52.3958,48.2,48.2,D,1,6.0,,
PA0RLM,PA0RLM,True,False,wsprnet_only,wsjtx,JO22pb,6.0,52.0625,5.2917,N,52.0625,47.795,47.795,C,23,10662.0,,
PA0RSM,PA0RSM,True,False,wsprnet_only,wsjtx,JO22qe,6.0,52.1875,5.375,N,52.1875,47.945,47.945,D,4,76.0,,
PA0RWE,PA0RWE,True,False,wsprnet_only,other,JO22hc,6.0,52.1042,4.625,N,52.1042,47.849,47.849,D,4,265.0,,
PA0RWT,PA0RWT,True,False,wsprnet_only,wsjtx,JO33lg,6.0,53.2708,6.9583,N,53.2708,49.233,49.233,B,107,250271.0,,
PA0RWT/1,PA0RWT,True,False,wsprnet_only,wsjtx,JO33lg,6.0,53.2708,6.9583,N,53.2708,49.233,49.233,C,11,9055.0,,
